,average,code,reference,speed,travelTimeMinutes,type,score,c-Value,speedBucket,segmentClosed,date,time
1282,42.0,406789106,48.0,48.0,0.087,XDS,30.0,0.0,3.0,,2022-09-20,10:16
1283,84.0,365627049,90.0,90.0,0.075,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1284,82.0,406789105,90.0,90.0,0.01,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1285,93.0,474389686,93.0,90.0,0.02,XDS,20.0,,3.0,,2022-09-20,10:16
1286,90.0,406789104,92.0,89.0,0.01,XDS,20.0,,3.0,,2022-09-20,10:16
1287,37.0,431438810,50.0,37.0,0.109,XDS,20.0,,2.0,,2022-09-20,10:16
1288,55.0,474330440,61.0,55.0,1.042,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1289,48.0,474391145,51.0,51.0,1.667,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1290,56.0,474337231,58.0,56.0,1.52,XDS,20.0,,3.0,,2022-09-20,10:16
1291,60.0,474369424,63.0,60.0,0.955,XDS,20.0,,3.0,,2022-09-20,10:16
1292,51.0,365733028,60.0,40.0,1.446,XDS,30.0,76.0,2.0,,2022-09-20,10:16
1293,51.0,260587394,60.0,31.0,1.456,XDS,30.0,76.0,1.0,,2022-09-20,10:16
1294,51.0,256527507,60.0,53.0,0.972,XDS,30.0,1.0,2.0,,2022-09-20,10:16
1295,26.0,365635582,32.0,18.0,0.038,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1296,26.0,365753361,32.0,8.0,0.094,XDS,30.0,100.0,0.0,,2022-09-20,10:16
1297,26.0,365726910,32.0,31.0,1.358,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1298,26.0,255912587,32.0,14.0,0.503,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1299,26.0,332674881,32.0,14.0,0.266,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1300,26.0,443255417,32.0,29.0,0.589,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1301,26.0,443255418,32.0,14.0,0.82,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1302,26.0,365635595,32.0,8.0,0.085,XDS,30.0,100.0,0.0,,2022-09-20,10:16
1303,26.0,365753489,32.0,34.0,0.022,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1304,26.0,365726929,32.0,23.0,1.852,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1305,26.0,260477126,32.0,18.0,0.391,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1306,26.0,332639474,32.0,18.0,0.207,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1307,26.0,443255419,32.0,35.0,0.342,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1308,26.0,443255420,32.0,27.0,0.61,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1309,39.0,406789172,42.0,27.0,0.018,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1310,39.0,406789174,39.0,24.0,0.322,XDS,30.0,99.0,1.0,,2022-09-20,10:16
1311,39.0,431442118,42.0,27.0,0.491,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1312,58.0,365753008,63.0,64.0,0.966,XDS,30.0,84.0,3.0,,2022-09-20,10:16
1313,39.0,431450136,42.0,39.0,1.58,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1314,48.0,365751852,50.0,48.0,1.258,XDS,20.0,,3.0,,2022-09-20,10:16
1315,53.0,431442123,55.0,53.0,1.167,XDS,20.0,,3.0,,2022-09-20,10:16
1316,37.0,431450133,39.0,39.0,0.127,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1317,72.0,365753049,77.0,60.0,1.034,XDS,30.0,77.0,2.0,,2022-09-20,10:16
1318,68.0,431442124,71.0,68.0,0.912,XDS,20.0,,3.0,,2022-09-20,10:16
1319,,365706210,,,,XDS,,,,True,2022-09-20,10:16
1320,,365706309,,,,XDS,,,,True,2022-09-20,10:16
1321,32.0,431443351,35.0,31.0,0.972,XDS,30.0,99.0,2.0,,2022-09-20,10:16
1322,29.0,431450135,34.0,34.0,0.858,XDS,30.0,82.0,3.0,,2022-09-20,10:16
1323,31.0,365732592,39.0,35.0,1.866,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1324,23.0,431443352,26.0,24.0,0.891,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1325,23.0,431443361,26.0,23.0,0.049,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1326,19.0,431443359,31.0,14.0,1.527,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1327,19.0,431443360,31.0,23.0,0.049,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1328,21.0,365636888,29.0,19.0,0.68,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1329,35.0,365638750,31.0,34.0,1.032,XDS,30.0,44.0,3.0,,2022-09-20,10:16
1330,29.0,365638731,29.0,26.0,1.375,XDS,30.0,49.0,2.0,,2022-09-20,10:16
1331,27.0,365757594,26.0,21.0,1.885,XDS,30.0,95.0,2.0,,2022-09-20,10:16
1332,26.0,365757650,26.0,14.0,2.638,XDS,30.0,81.0,1.0,,2022-09-20,10:16
1333,50.0,365752357,56.0,53.0,1.465,XDS,30.0,19.0,3.0,,2022-09-20,10:16
1334,47.0,431448064,50.0,47.0,0.539,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1335,51.0,365752417,56.0,48.0,1.618,XDS,30.0,42.0,2.0,,2022-09-20,10:16
1336,50.0,431443362,53.0,42.0,0.591,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1337,55.0,365780204,56.0,43.0,1.253,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1338,48.0,365780202,51.0,51.0,1.056,XDS,30.0,69.0,3.0,,2022-09-20,10:16
1339,45.0,431442292,48.0,35.0,1.496,XDS,30.0,62.0,2.0,,2022-09-20,10:16
1340,26.0,365741531,31.0,19.0,1.929,XDS,30.0,49.0,2.0,,2022-09-20,10:16
1341,29.0,365741661,34.0,19.0,1.832,XDS,30.0,98.0,1.0,,2022-09-20,10:16
1342,47.0,431442294,51.0,61.0,0.883,XDS,30.0,36.0,3.0,,2022-09-20,10:16
1343,66.0,365633541,68.0,72.0,0.748,XDS,30.0,0.0,3.0,,2022-09-20,10:16
1344,66.0,332714142,72.0,63.0,0.869,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1345,43.0,443257602,48.0,53.0,1.198,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1346,42.0,264106246,48.0,31.0,0.617,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1347,42.0,256081548,48.0,18.0,0.479,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1348,42.0,264127743,48.0,34.0,0.308,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1349,56.0,365700770,63.0,77.0,0.726,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1350,50.0,443257601,56.0,47.0,1.38,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1351,50.0,252985521,56.0,34.0,0.563,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1352,50.0,260959735,56.0,18.0,0.479,XDS,30.0,100.0,0.0,,2022-09-20,10:16
1353,50.0,252921642,56.0,31.0,0.339,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1354,74.0,443257594,82.0,51.0,1.811,XDS,30.0,89.0,2.0,,2022-09-20,10:16
1355,69.0,443257593,77.0,64.0,1.449,XDS,30.0,94.0,2.0,,2022-09-20,10:16
1356,53.0,365749911,53.0,71.0,0.757,XDS,30.0,97.0,3.0,,2022-09-20,10:16
1357,55.0,365749891,63.0,64.0,0.84,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1358,37.0,365749838,42.0,39.0,1.241,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1359,37.0,365749801,42.0,40.0,1.017,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1360,43.0,365749892,42.0,35.0,1.13,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1361,43.0,365749782,42.0,37.0,1.274,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1362,77.0,365700853,80.0,68.0,0.587,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1363,77.0,365700891,80.0,90.0,0.443,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1364,74.0,365700829,76.0,76.0,0.745,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1365,74.0,365700792,76.0,84.0,0.475,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1366,74.0,365700911,76.0,63.0,0.633,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1367,47.0,460611909,47.0,37.0,2.307,XDS,30.0,97.0,2.0,,2022-09-20,10:16
1368,51.0,443257606,55.0,48.0,1.874,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1369,42.0,460611910,47.0,43.0,1.94,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1370,64.0,443257605,69.0,64.0,1.334,XDS,30.0,18.0,3.0,,2022-09-20,10:16
1371,58.0,443257607,58.0,48.0,1.837,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1372,69.0,443257608,69.0,63.0,1.355,XDS,30.0,93.0,2.0,,2022-09-20,10:16
1373,13.0,332639664,21.0,6.0,1.056,XDS,30.0,99.0,0.0,,2022-09-20,10:16
1374,45.0,365778666,48.0,35.0,2.526,XDS,30.0,99.0,2.0,,2022-09-20,10:16
1375,53.0,256327984,53.0,34.0,0.673,XDS,30.0,92.0,2.0,,2022-09-20,10:16
1376,53.0,365657065,51.0,34.0,2.757,XDS,30.0,1.0,2.0,,2022-09-20,10:16
1377,61.0,365675266,69.0,56.0,0.736,XDS,30.0,97.0,2.0,,2022-09-20,10:16
1378,69.0,365675287,72.0,64.0,0.655,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1379,55.0,332804364,60.0,63.0,0.666,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1380,42.0,365675322,48.0,40.0,1.049,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1381,53.0,365675302,60.0,40.0,1.049,XDS,30.0,95.0,2.0,,2022-09-20,10:16
1382,53.0,332443603,60.0,56.0,0.736,XDS,30.0,95.0,3.0,,2022-09-20,10:16
1383,42.0,365734606,32.0,35.0,0.884,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1384,39.0,365734588,35.0,23.0,1.384,XDS,30.0,97.0,2.0,,2022-09-20,10:16
1385,31.0,332721793,32.0,27.0,1.267,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1386,31.0,260803479,32.0,26.0,0.303,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1387,31.0,260212215,32.0,31.0,0.718,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1388,34.0,365647314,32.0,34.0,1.006,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1389,34.0,256288664,32.0,31.0,0.244,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1390,34.0,256205216,32.0,34.0,0.653,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1391,55.0,365749254,68.0,55.0,0.214,XDS,20.0,,2.0,,2022-09-20,10:16
1392,40.0,365649271,42.0,40.0,0.239,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1393,53.0,406795189,56.0,45.0,0.262,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1394,53.0,365649289,56.0,45.0,0.326,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1395,53.0,406795195,56.0,45.0,0.092,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1396,48.0,406795192,51.0,45.0,0.173,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1397,48.0,365649280,51.0,55.0,0.266,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1398,48.0,406795193,51.0,40.0,0.101,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1399,58.0,365695129,63.0,58.0,0.985,XDS,20.0,,2.0,,2022-09-20,10:16
1400,58.0,365695183,58.0,58.0,0.985,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1401,40.0,406789142,45.0,32.0,0.219,XDS,30.0,99.0,2.0,,2022-09-20,10:16
1402,40.0,365663055,45.0,35.0,0.18,XDS,30.0,99.0,2.0,,2022-09-20,10:16
1403,31.0,365717029,32.0,26.0,0.469,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1404,24.0,365717049,31.0,40.0,0.305,XDS,30.0,67.0,3.0,,2022-09-20,10:16
1405,24.0,264198978,24.0,26.0,0.771,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1406,24.0,365701599,24.0,19.0,0.457,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1407,39.0,474345520,39.0,27.0,0.16,XDS,30.0,84.0,2.0,,2022-09-20,10:16
1408,26.0,365716906,27.0,27.0,0.665,XDS,30.0,90.0,3.0,,2022-09-20,10:16
1409,23.0,460605248,23.0,35.0,0.502,XDS,30.0,32.0,3.0,,2022-09-20,10:16
1410,32.0,460605247,37.0,50.0,0.195,XDS,30.0,95.0,3.0,,2022-09-20,10:16
1411,14.0,365614484,23.0,37.0,0.08,XDS,30.0,87.0,3.0,,2022-09-20,10:16
1412,31.0,365669944,32.0,31.0,0.111,XDS,20.0,,3.0,,2022-09-20,10:16
1413,35.0,365626144,37.0,35.0,2.195,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1414,27.0,365727285,29.0,27.0,2.162,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1415,27.0,332675328,29.0,24.0,0.028,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1416,27.0,474385558,31.0,23.0,0.603,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1417,27.0,443270406,31.0,24.0,1.569,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1418,27.0,474376257,31.0,34.0,0.355,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1419,31.0,443270403,32.0,34.0,1.141,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1420,31.0,474341851,32.0,31.0,0.463,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1421,31.0,474334747,32.0,21.0,0.558,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1422,16.0,431439230,14.0,16.0,0.076,XDS,20.0,,3.0,,2022-09-20,10:16
1423,16.0,431439231,14.0,16.0,0.063,XDS,20.0,,3.0,,2022-09-20,10:16
1424,21.0,365635662,21.0,21.0,0.017,XDS,20.0,,3.0,,2022-09-20,10:16
1425,13.0,431439228,16.0,13.0,0.056,XDS,20.0,,2.0,,2022-09-20,10:16
1426,13.0,431439229,16.0,13.0,0.084,XDS,20.0,,2.0,,2022-09-20,10:16
1427,13.0,431439232,16.0,13.0,0.047,XDS,20.0,,2.0,,2022-09-20,10:16
1428,37.0,431442311,37.0,37.0,0.13,XDS,20.0,,3.0,,2022-09-20,10:16
1429,40.0,431448319,39.0,35.0,0.146,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1430,42.0,406789122,43.0,42.0,0.163,XDS,20.0,,3.0,,2022-09-20,10:16
1431,32.0,431443313,39.0,32.0,0.179,XDS,20.0,,2.0,,2022-09-20,10:16
1432,26.0,365763408,29.0,21.0,2.73,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1433,26.0,365763504,27.0,27.0,2.047,XDS,30.0,77.0,3.0,,2022-09-20,10:16
1434,34.0,431448317,35.0,34.0,0.175,XDS,20.0,,3.0,,2022-09-20,10:16
1435,29.0,332675450,31.0,31.0,1.715,XDS,30.0,-1.0,3.0,,2022-09-20,10:16
1436,48.0,406789121,48.0,34.0,0.254,XDS,30.0,41.0,2.0,,2022-09-20,10:16
1437,31.0,365728340,31.0,29.0,2.156,XDS,30.0,72.0,3.0,,2022-09-20,10:16
1438,48.0,365648258,56.0,48.0,0.015,XDS,20.0,,2.0,,2022-09-20,10:16
1439,48.0,365762175,56.0,48.0,0.365,XDS,20.0,,2.0,,2022-09-20,10:16
1440,48.0,260462436,56.0,48.0,0.367,XDS,20.0,,2.0,,2022-09-20,10:16
1441,31.0,443270416,34.0,37.0,0.539,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1442,31.0,443270417,34.0,39.0,0.647,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1443,31.0,443270418,34.0,37.0,0.017,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1444,31.0,443270419,34.0,26.0,1.235,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1445,32.0,443255413,35.0,39.0,0.792,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1446,32.0,443255414,35.0,50.0,0.012,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1447,32.0,443255415,35.0,23.0,1.068,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1448,32.0,443255416,35.0,24.0,0.846,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1449,27.0,365664082,31.0,27.0,2.316,XDS,30.0,43.0,2.0,,2022-09-20,10:16
1450,23.0,255896179,27.0,8.0,0.161,XDS,30.0,100.0,0.0,,2022-09-20,10:16
1451,23.0,256549006,27.0,21.0,0.18,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1452,23.0,255771437,27.0,21.0,0.105,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1453,23.0,256033202,27.0,21.0,0.086,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1454,23.0,264186248,27.0,19.0,0.35,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1455,23.0,256669946,27.0,23.0,0.161,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1456,23.0,256240185,27.0,14.0,0.328,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1457,23.0,332497610,27.0,27.0,2.121,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1458,23.0,255801327,27.0,19.0,0.268,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1459,24.0,260446529,26.0,13.0,0.099,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1460,24.0,260495276,26.0,19.0,0.199,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1461,24.0,260647691,26.0,19.0,0.116,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1462,24.0,260383579,26.0,21.0,0.086,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1463,24.0,260399060,26.0,24.0,0.291,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1464,24.0,260282621,26.0,14.0,0.246,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1465,24.0,260785570,26.0,11.0,0.41,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1466,24.0,332875441,26.0,26.0,2.291,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1467,24.0,260648385,26.0,23.0,0.244,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1468,16.0,332675647,24.0,16.0,0.132,XDS,20.0,,2.0,,2022-09-20,10:16
1469,21.0,332675145,23.0,21.0,0.105,XDS,20.0,,3.0,,2022-09-20,10:16
1470,26.0,431456667,27.0,21.0,3.994,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1471,23.0,431441957,26.0,23.0,3.812,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1472,31.0,365757506,32.0,18.0,0.051,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1473,31.0,365706447,32.0,18.0,0.109,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1474,31.0,365693955,32.0,27.0,1.825,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1475,31.0,365614488,32.0,34.0,0.099,XDS,30.0,0.0,3.0,,2022-09-20,10:16
1476,27.0,332674976,31.0,5.0,0.472,XDS,30.0,99.0,0.0,,2022-09-20,10:16
1477,27.0,365613511,31.0,5.0,0.166,XDS,30.0,99.0,0.0,,2022-09-20,10:16
1478,27.0,365694093,31.0,23.0,2.24,XDS,30.0,99.0,2.0,,2022-09-20,10:16
1479,23.0,365666671,24.0,5.0,0.342,XDS,30.0,100.0,0.0,,2022-09-20,10:16
1480,23.0,443255433,24.0,18.0,0.572,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1481,23.0,365679748,27.0,5.0,0.447,XDS,30.0,75.0,0.0,,2022-09-20,10:16
1482,26.0,365706096,27.0,23.0,0.741,XDS,30.0,86.0,2.0,,2022-09-20,10:16
1483,16.0,365660417,14.0,16.0,0.171,XDS,20.0,,3.0,,2022-09-20,10:16
1484,27.0,365677313,39.0,23.0,0.028,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1485,27.0,431444658,39.0,29.0,2.909,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1486,40.0,431440383,35.0,27.0,0.066,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1487,40.0,443255432,35.0,18.0,0.415,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1488,40.0,365655342,35.0,35.0,0.943,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1489,,365614390,,,,XDS,,,,True,2022-09-20,10:16
1490,21.0,365700715,40.0,21.0,0.032,XDS,20.0,,1.0,,2022-09-20,10:16
1491,63.0,365619299,64.0,63.0,0.305,XDS,20.0,,3.0,,2022-09-20,10:16
1492,64.0,365663436,68.0,64.0,0.012,XDS,20.0,,3.0,,2022-09-20,10:16
1493,43.0,365700462,45.0,47.0,1.232,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1494,48.0,365719519,47.0,31.0,0.045,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1495,40.0,365700481,43.0,40.0,1.455,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1496,42.0,365663454,47.0,42.0,0.348,XDS,20.0,,2.0,,2022-09-20,10:16
1497,16.0,431440382,19.0,8.0,0.08,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1498,16.0,406789160,19.0,8.0,0.181,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1499,16.0,260745235,19.0,13.0,0.162,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1500,16.0,256167221,19.0,10.0,1.072,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1501,16.0,260737831,19.0,14.0,1.096,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1502,58.0,365692724,60.0,58.0,0.272,XDS,20.0,,3.0,,2022-09-20,10:16
1503,29.0,365700734,29.0,16.0,0.223,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1504,29.0,365726074,29.0,31.0,1.068,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1505,29.0,431442512,29.0,19.0,0.255,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1506,29.0,443255442,29.0,8.0,0.784,XDS,30.0,100.0,0.0,,2022-09-20,10:16
1507,29.0,443255443,29.0,23.0,0.705,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1508,29.0,443255444,29.0,14.0,2.039,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1509,23.0,443255438,29.0,29.0,0.252,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1510,21.0,260187186,24.0,19.0,1.969,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1511,26.0,365727860,26.0,19.0,0.193,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1512,26.0,365741310,26.0,19.0,0.055,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1513,26.0,431442517,26.0,19.0,0.16,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1514,26.0,443255447,26.0,19.0,1.61,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1515,26.0,443255448,26.0,19.0,0.856,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1516,26.0,443255449,26.0,19.0,0.326,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1517,26.0,431442521,26.0,19.0,0.6,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1518,26.0,365626696,26.0,19.0,0.394,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1519,27.0,365617849,27.0,11.0,0.087,XDS,30.0,99.0,1.0,,2022-09-20,10:16
1520,27.0,431442520,27.0,18.0,0.634,XDS,30.0,99.0,2.0,,2022-09-20,10:16
1521,27.0,365670736,27.0,27.0,0.268,XDS,30.0,99.0,3.0,,2022-09-20,10:16
1522,21.0,332675697,31.0,23.0,0.053,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1523,21.0,443255456,31.0,6.0,0.261,XDS,30.0,0.0,0.0,,2022-09-20,10:16
1524,19.0,443255450,21.0,27.0,0.623,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1525,19.0,255858754,21.0,11.0,0.456,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1526,19.0,256009301,21.0,19.0,0.298,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1527,19.0,264173652,21.0,21.0,0.138,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1528,19.0,332675651,21.0,19.0,0.106,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1529,19.0,260736060,21.0,18.0,0.185,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1530,19.0,260794049,21.0,18.0,0.103,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1531,19.0,406797009,21.0,18.0,0.276,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1532,21.0,260361474,19.0,18.0,0.295,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1533,21.0,261030992,19.0,18.0,0.332,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1534,21.0,260699535,19.0,18.0,0.161,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1535,21.0,332638744,19.0,19.0,0.112,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1536,21.0,256280491,19.0,18.0,0.196,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1537,21.0,256211731,19.0,16.0,0.116,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1538,21.0,406797010,19.0,16.0,0.311,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1539,21.0,443255461,19.0,24.0,0.701,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1540,23.0,443258567,24.0,6.0,0.228,XDS,30.0,60.0,0.0,,2022-09-20,10:16
1541,23.0,431442161,24.0,10.0,0.317,XDS,30.0,60.0,1.0,,2022-09-20,10:16
1542,23.0,460603460,24.0,13.0,0.572,XDS,30.0,60.0,1.0,,2022-09-20,10:16
1543,23.0,443258565,24.0,19.0,1.123,XDS,30.0,60.0,2.0,,2022-09-20,10:16
1544,23.0,263777452,24.0,6.0,2.458,XDS,30.0,60.0,0.0,,2022-09-20,10:16
1545,21.0,443252413,23.0,8.0,0.264,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1546,21.0,443252415,23.0,10.0,0.389,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1547,21.0,443258569,23.0,14.0,0.104,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1548,21.0,460603461,23.0,11.0,0.851,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1549,21.0,460603464,23.0,19.0,0.506,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1550,32.0,365660579,35.0,14.0,0.046,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1551,32.0,365744582,35.0,31.0,2.07,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1552,31.0,365655601,31.0,31.0,1.098,XDS,30.0,80.0,3.0,,2022-09-20,10:16
1553,34.0,443258537,31.0,31.0,1.135,XDS,30.0,79.0,3.0,,2022-09-20,10:16
1554,34.0,443258538,35.0,21.0,3.056,XDS,30.0,98.0,1.0,,2022-09-20,10:16
1555,31.0,443255457,32.0,31.0,1.07,XDS,20.0,,3.0,,2022-09-20,10:16
1556,31.0,443255458,32.0,31.0,0.438,XDS,20.0,,3.0,,2022-09-20,10:16
1557,31.0,431454867,32.0,31.0,0.256,XDS,20.0,,3.0,,2022-09-20,10:16
1558,,443277325,,,,XDS,,,,True,2022-09-20,10:16
